vote_average,revenue_average,count,genre,year,month,day,date
7.9,28752034.5,2,Crime,1991,7,1,1991-07
7.0,0.0,1,Animation,1991,7,1,1991-07
6.0,0.0,1,Adventure,1991,8,1,1991-08
5.5,5546827.0,1,Fantasy,1991,8,1,1991-08
7.7,0.0,1,Documentary,1991,8,1,1991-08
6.75,5630592.5,2,Action,1991,8,1,1991-08
6.3,524668.0,1,Drama,1991,8,1,1991-08
6.7,38016380.0,1,Thriller,1991,8,1,1991-08
7.433333333333334,2051313.0,3,Comedy,1991,8,1,1991-08
6.6,0.0,1,War,1991,9,1,1991-09
6.7,20947745.5,2,Comedy,1991,9,1,1991-09
7.5,0.0,1,Adventure,1991,9,1,1991-09
6.2,0.0,1,Horror,1991,9,1,1991-09
7.3,0.0,1,Crime,1991,9,1,1991-09
8.0,0.0,1,Documentary,1991,9,1,1991-09
8.0,0.0,1,Unknown,1991,9,1,1991-09
6.3,0.0,1,Thriller,1991,9,1,1991-09
6.6,0.0,1,Action,1991,9,1,1991-09
6.92,1087072.3,10,Drama,1991,9,1,1991-09
6.7,0.0,1,Family,1991,10,1,1991-10
6.8,0.0,1,Action,1991,10,1,1991-10
7.0,745173.4,5,Comedy,1991,10,1,1991-10
6.25,6394216.0,2,Mystery,1991,10,1,1991-10
6.8999999999999995,23000.0,6,Drama,1991,10,1,1991-10
6.85,0.0,2,Documentary,1991,10,1,1991-10
7.5,0.0,1,Thriller,1991,10,1,1991-10
6.583333333333333,22648.833333333332,6,Drama,1991,11,1,1991-11
6.2,40766041.0,1,Adventure,1991,11,1,1991-11
6.1,26055.0,1,Fantasy,1991,11,1,1991-11
7.2,195275361.5,2,Romance,1991,11,1,1991-11
6.75,11601222.0,2,Music,1991,11,1,1991-11
6.7,191502426.0,1,Horror,1991,11,1,1991-11
7.0,182300000.0,1,Crime,1991,11,1,1991-11
6.75,0.0,4,Comedy,1991,11,1,1991-11
6.3,0.0,1,Foreign,1991,12,1,1991-12
6.5,0.0,1,Romance,1991,12,1,1991-12
6.45,150427411.5,2,Adventure,1991,12,1,1991-12
7.425,81205999.75,4,Drama,1991,12,1,1991-12
6.7,96900000.0,1,Science Fiction,1991,12,1,1991-12
7.0,2735731.0,1,Thriller,1991,12,1,1991-12
6.875,14877481.25,4,Action,1991,12,1,1991-12
7.5,0.0,1,Horror,1991,12,1,1991-12
6.95,0.0,2,Crime,1991,12,1,1991-12
6.1,0.0,1,Comedy,1991,12,1,1991-12
6.5,88036683.0,1,Thriller,1992,1,1,1992-01
6.5,0.0,1,War,1992,1,1,1992-01
6.825,5405250.0,4,Drama,1992,1,1,1992-01
7.066666666666666,928857.4444444445,9,Comedy,1992,1,1,1992-01
7.0,0.0,1,Unknown,1992,1,1,1992-01
7.2,10073440.0,2,Action,1992,1,1,1992-01
7.0,0.0,1,Documentary,1992,1,1,1992-01
8.3,0.0,1,War,1992,2,1,1992-02
6.6,1162994.25,4,Drama,1992,2,1,1992-02
6.733333333333333,50774.0,3,Comedy,1992,2,1,1992-02
7.3,0.0,1,Unknown,1992,2,1,1992-02
6.5,121697323.0,1,Music,1992,2,1,1992-02
6.7,0.0,1,History,1992,3,1,1992-03
7.0,25966555.0,1,Drama,1992,3,1,1992-03
6.7,0.0,3,Action,1992,3,1,1992-03
6.75,0.0,2,Crime,1992,3,1,1992-03
6.775,45557005.75,4,Comedy,1992,3,1,1992-03
7.75,0.0,2,Adventure,1992,3,1,1992-03
6.5,352927224.0,1,Thriller,1992,3,1,1992-03
8.5,0.0,1,Unknown,1992,4,1,1992-04
7.8,0.0,1,Documentary,1992,4,1,1992-04
7.066666666666666,0.0,3,Action,1992,4,1,1992-04
6.583333333333333,6058231.5,6,Drama,1992,4,1,1992-04
6.725,5656085.0,4,Comedy,1992,4,1,1992-04
6.1,32710894.0,1,Fantasy,1992,4,1,1992-04
7.0,0.0,4,Drama,1992,5,1,1992-05
6.5,231605150.0,1,Music,1992,5,1,1992-05
6.2,159773545.0,1,Science Fiction,1992,5,1,1992-05
6.659999999999999,1226584.8,5,Comedy,1992,5,1,1992-05
7.3,0.0,1,Horror,1992,5,1,1992-05
6.4,0.0,1,Mystery,1992,5,1,1992-05
8.2,0.0,1,Documentary,1992,5,1,1992-05
6.7,1543112.0,1,Crime,1992,5,1,1992-05
6.35,229757683.5,2,Adventure,1992,5,1,1992-05
6.75,140000000.0,2,Action,1992,6,1,1992-06
6.3,0.0,1,Comedy,1992,6,1,1992-06
8.0,0.0,1,Documentary,1992,6,1,1992-06
6.6000000000000005,60737479.333333336,3,Drama,1992,6,1,1992-06
6.925,26864696.25,4,Comedy,1992,7,1,1992-07
6.3,149022650.0,1,Fantasy,1992,7,1,1992-07
6.675,8709975.5,4,Action,1992,7,1,1992-07
5.8,0.0,1,Thriller,1992,7,1,1992-07
6.4,0.0,1,Animation,1992,7,1,1992-07
7.3,0.0,1,Animation,1992,8,1,1992-08
6.2,33946224.0,1,Comedy,1992,8,1,1992-08
6.5,4836637.0,1,Action,1992,8,1,1992-08
7.050000000000001,121311.5,2,Horror,1992,8,1,1992-08
7.7,159157447.0,1,Western,1992,8,1,1992-08
6.8,0.0,1,Documentary,1992,8,1,1992-08
6.85,0.0,4,Drama,1992,8,1,1992-08
7.275,6851426.0,4,Crime,1992,9,1,1992-09
6.2444444444444445,13929453.666666666,9,Comedy,1992,9,1,1992-09
6.2,0.0,1,Animation,1992,9,1,1992-09
7.466666666666666,0.0,3,Documentary,1992,9,1,1992-09
6.7,931402.5,2,Thriller,1992,9,1,1992-09
6.9,0.0,1,Adventure,1992,9,1,1992-09
6.766666666666667,20849649.0,3,Romance,1992,9,1,1992-09
6.5200000000000005,24041032.4,5,Action,1992,9,1,1992-09
7.3125,2731583.25,8,Drama,1992,9,1,1992-09
8.166666666666666,0.0,3,Unknown,1992,9,1,1992-09
7.8,0.0,1,Horror,1992,9,1,1992-09
7.1,0.0,1,Crime,1992,10,1,1992-10
6.616666666666667,11538767.333333334,6,Drama,1992,10,1,1992-10
8.8,0.0,1,Unknown,1992,10,1,1992-10
6.1,81877269.0,2,Action,1992,10,1,1992-10
7.3,0.0,1,Fantasy,1992,10,1,1992-10
6.933333333333334,16917445.666666668,3,Comedy,1992,10,1,1992-10
6.8,0.0,1,Adventure,1992,10,1,1992-10
6.4,0.0,1,Foreign,1992,10,1,1992-10
5.85,0.0,2,Thriller,1992,10,1,1992-10
7.1,215862692.0,1,Romance,1992,11,1,1992-11
6.1,0.0,1,Fantasy,1992,11,1,1992-11
6.2,411006740.0,1,Thriller,1992,11,1,1992-11
7.3,25688310.5,2,Drama,1992,11,1,1992-11
6.3,358991681.0,1,Comedy,1992,11,1,1992-11
7.35,0.0,2,Documentary,1992,11,1,1992-11
8.4,0.0,1,Action,1992,11,1,1992-11
6.800000000000001,252025109.5,2,Animation,1992,11,1,1992-11
6.766666666666667,9093835.666666666,3,Comedy,1992,12,1,1992-12
6.907692307692307,30165748.46153846,13,Drama,1992,12,1,1992-12
6.1,0.0,1,Science Fiction,1992,12,1,1992-12
8.0,0.0,1,Animation,1992,12,1,1992-12
6.35,0.0,2,Action,1992,12,1,1992-12
6.1,0.0,1,Crime,1992,12,1,1992-12
6.466666666666666,11795745.0,6,Action,1993,1,1,1993-01
6.8,0.0,1,Animation,1993,1,1,1993-01
6.3,0.0,1,Romance,1993,1,1,1993-01
6.92,0.0,5,Drama,1993,1,1,1993-01
6.859999999999999,1906579.0,5,Comedy,1993,1,1,1993-01
6.6,0.0,1,Documentary,1993,1,1,1993-01
8.0,0.0,1,Unknown,1993,1,1,1993-01
7.15,0.0,2,Fantasy,1993,1,1,1993-01
7.233333333333333,0.0,3,Action,1993,2,1,1993-02
7.0,9449602.0,2,Comedy,1993,2,1,1993-02
6.4,0.0,1,Science Fiction,1993,2,1,1993-02
7.4,70906973.0,1,Romance,1993,2,1,1993-02
7.25,161487.5,2,Drama,1993,2,1,1993-02
7.2,40903593.0,1,Crime,1993,2,1,1993-02
7.0,0.0,1,Unknown,1993,2,1,1993-02
6.6,0.0,1,Adventure,1993,2,1,1993-02
7.0,841.0,1,Unknown,1993,3,1,1993-03
9.0,0.0,1,History,1993,3,1,1993-03
7.3,0.0,1,Animation,1993,3,1,1993-03
6.8,0.0,1,Comedy,1993,3,1,1993-03
6.45,11792932.0,2,Music,1993,3,1,1993-03
7.1,3956913.0,1,Adventure,1993,3,1,1993-03
6.7,8153771.5,4,Drama,1993,3,1,1993-03
7.175,1026240.5,4,Drama,1993,4,1,1993-04
7.1,0.0,1,Horror,1993,4,1,1993-04
7.5,0.0,1,Science Fiction,1993,4,1,1993-04
6.766666666666667,18539773.333333332,3,Comedy,1993,4,1,1993-04
7.1,0.0,1,Mystery,1993,4,1,1993-04
7.133333333333333,0.0,3,Action,1993,4,1,1993-04
6.7,0.0,1,Adventure,1993,4,1,1993-04
6.875,26350705.25,8,Drama,1993,5,1,1993-05
6.533333333333334,129584345.33333333,3,Action,1993,5,1,1993-05
7.125,15750000.0,4,Comedy,1993,5,1,1993-05
7.4,0.0,1,Action,1993,6,1,1993-06
6.92,54049673.4,5,Drama,1993,6,1,1993-06
7.0,0.0,1,Unknown,1993,6,1,1993-06
6.7,113899942.0,2,Comedy,1993,6,1,1993-06
6.2,6582052.0,1,Animation,1993,6,1,1993-06
6.3,0.0,1,Music,1993,6,1,1993-06
6.7,194720.0,1,Thriller,1993,6,1,1993-06
6.85,528699244.5,2,Adventure,1993,6,1,1993-06
6.333333333333333,28946650.333333332,3,Comedy,1993,7,1,1993-07
6.8,88498584.0,2,Action,1993,7,1,1993-07
6.4,2967668.0,1,Adventure,1993,7,1,1993-07
6.4,2000000.0,1,Crime,1993,7,1,1993-07
6.2,0.0,1,Science Fiction,1993,7,1,1993-07
7.6,0.0,1,Unknown,1993,7,1,1993-07
6.800000000000001,13757893.0,2,Drama,1993,7,1,1993-07
6.5,0.0,1,Music,1993,7,1,1993-07
6.55,8294770.0,2,Fantasy,1993,8,1,1993-08
7.4,0.0,1,Animation,1993,8,1,1993-08
6.449999999999999,38736524.0,2,Action,1993,8,1,1993-08
6.7,184437880.0,2,Adventure,1993,8,1,1993-08
6.733333333333333,6073015.666666667,3,Comedy,1993,8,1,1993-08
6.9,6749009.8,5,Drama,1993,8,1,1993-08
7.1000000000000005,30230850.833333332,6,Comedy,1993,9,1,1993-09
6.5,2395231.0,1,Thriller,1993,9,1,1993-09
6.6,0.0,1,Mystery,1993,9,1,1993-09
6.6875,10935235.3125,16,Drama,1993,9,1,1993-09
7.3,449707.0,1,Documentary,1993,9,1,1993-09
6.949999999999999,7453368.75,4,Action,1993,9,1,1993-09
7.1,0.0,1,Crime,1993,9,1,1993-09
6.7,0.0,1,Romance,1993,10,1,1993-10
6.25,6277949.5,2,Action,1993,10,1,1993-10
6.1,0.0,1,Family,1993,10,1,1993-10
6.9,0.0,2,Drama,1993,10,1,1993-10
7.225,0.0,4,Comedy,1993,10,1,1993-10
6.4,159055768.0,1,Crime,1993,10,1,1993-10
7.5,0.0,1,Documentary,1993,10,1,1993-10
7.0,12500000.0,2,War,1993,10,1,1993-10
7.6,75634409.0,1,Fantasy,1993,10,1,1993-10
7.0,67565499.5,2,Crime,1993,11,1,1993-11
7.014285714285714,54510991.428571425,7,Drama,1993,11,1,1993-11
6.8,22603714.25,4,Action,1993,11,1,1993-11
6.833333333333333,163969506.66666666,3,Comedy,1993,11,1,1993-11
7.3,0.0,4,Animation,1993,12,1,1993-12
7.1,0.0,1,Crime,1993,12,1,1993-12
6.4,0.0,1,History,1993,12,1,1993-12
7.074999999999999,116935839.5,4,Drama,1993,12,1,1993-12
7.5,10032765.0,1,Romance,1993,12,1,1993-12
6.5,0.0,1,Mystery,1993,12,1,1993-12
7.3,0.0,1,Documentary,1993,12,1,1993-12
7.166666666666667,20707485.333333332,3,Action,1993,12,1,1993-12
7.1,0.0,2,Fantasy,1993,12,1,1993-12
7.133333333333333,0.0,3,Comedy,1993,12,1,1993-12
6.3,16668552.0,1,Mystery,1994,1,1,1994-01
6.45,0.0,2,Adventure,1994,1,1,1994-01
7.366666666666667,0.0,6,Comedy,1994,1,1,1994-01
6.94,0.0,5,Documentary,1994,1,1,1994-01
4.433333333333334,0.0,3,Action,1994,1,1,1994-01
6.1,0.0,1,Horror,1994,1,1,1994-01
7.183333333333334,696155.3333333334,6,Drama,1994,1,1,1994-01
8.0,0.0,1,Music,1994,1,1,1994-01
7.0,0.0,1,Fantasy,1994,1,1,1994-01
8.1,0.0,1,Documentary,1994,2,1,1994-02
7.1,0.0,1,Horror,1994,2,1,1994-02
6.5,0.0,1,TV Movie,1994,2,1,1994-02
6.1,0.0,1,Adventure,1994,2,1,1994-02
6.266666666666667,35739132.0,3,Comedy,1994,2,1,1994-02
6.6,0.0,1,Crime,1994,2,1,1994-02
7.3,0.0,1,Science Fiction,1994,2,1,1994-02
6.959999999999999,2007988.0,10,Drama,1994,2,1,1994-02
7.75,0.0,2,Unknown,1994,2,1,1994-02
7.2,0.0,1,Action,1994,2,1,1994-02
6.5,0.0,1,Action,1994,3,1,1994-03
6.7,0.0,1,Romance,1994,3,1,1994-03
6.7,0.0,1,Crime,1994,3,1,1994-03
6.1,11373501.0,1,Animation,1994,3,1,1994-03
6.766666666666667,52878770.5,6,Comedy,1994,3,1,1994-03
7.0,0.0,1,Fantasy,1994,3,1,1994-03
8.0,0.0,1,Music,1994,3,1,1994-03
6.733333333333333,7676671.0,3,Action,1994,4,1,1994-04
7.0,0.0,1,Romance,1994,4,1,1994-04
8.25,0.0,2,Unknown,1994,4,1,1994-04
6.2,1687525.2,5,Comedy,1994,4,1,1994-04
6.2,0.0,1,Drama,1994,4,1,1994-04
6.6,0.0,2,Thriller,1994,5,1,1994-05
6.9,0.0,2,Comedy,1994,5,1,1994-05
7.3,94000000.0,1,Fantasy,1994,5,1,1994-05
7.7,0.0,1,Crime,1994,5,1,1994-05
6.6,0.0,1,Action,1994,5,1,1994-05
7.0,0.0,1,Unknown,1994,5,1,1994-05
7.175,1737815.625,8,Drama,1994,5,1,1994-05
6.0,0.0,1,Fantasy,1994,6,1,1994-06
6.05,206197706.0,2,Action,1994,6,1,1994-06
7.06,5163169.4,5,Drama,1994,6,1,1994-06
8.0,788241776.0,1,Family,1994,6,1,1994-06
7.1,0.0,1,Documentary,1994,6,1,1994-06
6.55,0.0,2,History,1994,6,1,1994-06
6.966666666666666,225981799.66666666,3,Comedy,1994,7,1,1994-07
6.6,351583407.0,1,Romance,1994,7,1,1994-07
10.0,0.0,1,Unknown,1994,7,1,1994-07
6.466666666666666,19602535.166666668,6,Drama,1994,7,1,1994-07
7.2,0.0,1,Adventure,1994,7,1,1994-07
6.5,126294137.0,3,Action,1994,7,1,1994-07
7.5,0.0,1,Documentary,1994,7,1,1994-07
7.0,16760922.0,3,Crime,1994,8,1,1994-08
6.95,3647201.5,2,Comedy,1994,8,1,1994-08
6.7,0.0,1,Animation,1994,8,1,1994-08
6.4,215887717.0,1,Action,1994,8,1,1994-08
6.35,33654141.0,2,Romance,1994,8,1,1994-08
6.1,26900000.0,1,Drama,1994,8,1,1994-08
7.4,0.0,1,Animation,1994,9,1,1994-09
6.7,0.0,1,Crime,1994,9,1,1994-09
7.133333333333333,1506431.1666666667,6,Comedy,1994,9,1,1994-09
6.7,0.0,2,Family,1994,9,1,1994-09
7.933333333333334,3668435.3333333335,3,Documentary,1994,9,1,1994-09
6.2,305070.0,1,Adventure,1994,9,1,1994-09
7.1,0.0,1,History,1994,9,1,1994-09
7.007692307692308,3756559.769230769,13,Drama,1994,9,1,1994-09
6.1,0.0,1,Action,1994,9,1,1994-09
7.0,0.0,1,Unknown,1994,9,1,1994-09
7.833333333333333,86404578.66666667,3,Thriller,1994,9,1,1994-09
6.533333333333334,296170.0,6,Comedy,1994,10,1,1994-10
7.1,39313452.4,5,Action,1994,10,1,1994-10
6.366666666666667,556280.8333333334,6,Drama,1994,10,1,1994-10
6.4,18090181.0,1,Horror,1994,10,1,1994-10
7.0,0.0,1,Unknown,1994,10,1,1994-10
6.3,22200000.0,1,Romance,1994,10,1,1994-10
6.2,0.0,1,Science Fiction,1994,10,1,1994-10
6.550000000000001,0.0,2,Animation,1994,10,1,1994-10
6.3,83256143.0,3,Fantasy,1994,11,1,1994-11
6.3,0.0,1,Action,1994,11,1,1994-11
6.574999999999999,28001574.0,4,Drama,1994,11,1,1994-11
6.2,0.0,1,Western,1994,11,1,1994-11
7.6,111832304.0,2,Horror,1994,11,1,1994-11
6.4,4885829.0,2,Animation,1994,11,1,1994-11
6.4,120000000.0,1,Science Fiction,1994,11,1,1994-11
6.3,0.0,1,Comedy,1994,11,1,1994-11
6.566666666666666,82425442.33333333,3,Comedy,1994,12,1,1994-12
7.1,8946600.0,1,Horror,1994,12,1,1994-12
7.0,0.0,1,Crime,1994,12,1,1994-12
6.1,0.0,1,Animation,1994,12,1,1994-12
6.550000000000001,80319441.5,2,Adventure,1994,12,1,1994-12
6.728571428571429,15384485.714285715,7,Drama,1994,12,1,1994-12
6.5,953871.5,2,Action,1994,12,1,1994-12
6.4,3077900.6,5,Action,1995,1,1,1995-01
6.1,0.0,1,TV Movie,1995,1,1,1995-01
6.1,0.0,1,Mystery,1995,1,1,1995-01
7.133333333333333,0.0,3,Documentary,1995,1,1,1995-01
6.7,0.0,1,Horror,1995,1,1,1995-01
7.040000000000001,0.0,5,Comedy,1995,1,1,1995-01
6.5,19145361.5,2,Romance,1995,1,1,1995-01
7.5,0.0,1,Family,1995,1,1,1995-01
6.95,12443497.25,4,Crime,1995,1,1,1995-01
6.3,0.0,1,Western,1995,1,1,1995-01
7.2375,2585519.625,8,Drama,1995,1,1,1995-01
7.1,0.0,2,Unknown,1995,2,1,1995-02
6.2,18552460.0,1,Action,1995,2,1,1995-02
6.9,0.0,1,Crime,1995,2,1,1995-02
6.3,0.0,1,Thriller,1995,2,1,1995-02
6.92,0.0,5,Drama,1995,2,1,1995-02
6.8,0.0,2,Documentary,1995,2,1,1995-02
6.05,31629411.25,4,Comedy,1995,2,1,1995-02
6.1,0.0,1,Animation,1995,3,1,1995-03
7.3,0.0,2,Romance,1995,3,1,1995-03
6.475,2500470.75,8,Drama,1995,3,1,1995-03
6.1,0.0,1,War,1995,3,1,1995-03
6.449999999999999,16324336.5,2,Comedy,1995,3,1,1995-03
6.35,0.0,2,Adventure,1995,3,1,1995-03
7.5,47464890.0,4,Action,1995,3,1,1995-03
7.1,0.0,1,Crime,1995,3,1,1995-03
7.9,0.0,2,History,1995,4,1,1995-04
6.533333333333334,23567837.333333332,6,Action,1995,4,1,1995-04
6.5,31596911.0,1,Adventure,1995,4,1,1995-04
6.7,35348597.0,1,Romance,1995,4,1,1995-04
6.9,0.0,1,Crime,1995,4,1,1995-04
5.6,0.0,1,Thriller,1995,4,1,1995-04
6.2,0.0,1,Horror,1995,4,1,1995-04
6.833333333333333,70090978.0,3,Comedy,1995,4,1,1995-04
7.2,0.0,2,Unknown,1995,4,1,1995-04
6.966666666666666,0.0,3,Drama,1995,4,1,1995-04
7.5,0.0,1,War,1995,4,1,1995-04
6.975,183372215.25,4,Action,1995,5,1,1995-05
6.738461538461538,15189991.615384616,13,Drama,1995,5,1,1995-05
7.8,0.0,1,Romance,1995,5,1,1995-05
7.766666666666667,7674375.0,3,Fantasy,1995,5,1,1995-05
6.516666666666667,472137.6666666667,6,Comedy,1995,5,1,1995-05
8.3,0.0,1,Documentary,1995,5,1,1995-05
6.7,346079773.0,1,Adventure,1995,6,1,1995-06
7.15,0.5,2,Documentary,1995,6,1,1995-06
6.857142857142857,50748276.14285714,7,Drama,1995,6,1,1995-06
6.633333333333333,2940600.0,3,Comedy,1995,6,1,1995-06
7.8,0.0,1,Unknown,1995,6,1,1995-06
6.85,0.0,2,Comedy,1995,7,1,1995-07
5.9,0.0,1,Adventure,1995,7,1,1995-07
7.449999999999999,15376892.0,2,Drama,1995,7,1,1995-07
7.7,0.0,1,Animation,1995,7,1,1995-07
7.3,0.0,1,Music,1995,7,1,1995-07
7.3,0.0,1,Science Fiction,1995,7,1,1995-07
6.6,0.0,1,Action,1995,7,1,1995-07
6.45,127067455.0,2,Fantasy,1995,7,1,1995-07
6.4,0.0,1,TV Movie,1995,8,1,1995-08
6.8,25405445.0,1,Thriller,1995,8,1,1995-08
7.35,0.0,2,Animation,1995,8,1,1995-08
5.3,0.0,1,Documentary,1995,8,1,1995-08
6.85,0.0,4,Comedy,1995,8,1,1995-08
0.0,0.0,1,Unknown,1995,8,1,1995-08
5.814285714285715,32858929.57142857,7,Drama,1995,8,1,1995-08
6.9,30548980.0,4,Action,1995,8,1,1995-08
7.4,0.0,1,Crime,1995,8,1,1995-08
7.206666666666666,1076054.8,15,Drama,1995,9,1,1995-09
6.466666666666666,0.3333333333333333,3,Thriller,1995,9,1,1995-09
7.2,0.0,1,Adventure,1995,9,1,1995-09
6.590909090909091,5108378.0,11,Comedy,1995,9,1,1995-09
6.4,16.0,1,Fantasy,1995,9,1,1995-09
6.8,13071518.0,1,Mystery,1995,9,1,1995-09
6.483333333333333,1260621.3333333333,6,Action,1995,9,1,1995-09
6.1,5781885.0,1,Horror,1995,9,1,1995-09
8.1,327311859.0,1,Crime,1995,9,1,1995-09
6.7,15000000.0,1,War,1995,9,1,1995-09
6.9,0.0,1,Documentary,1995,9,1,1995-09
6.675,8667642.25,4,Action,1995,10,1,1995-10
7.7,373554033.0,1,Animation,1995,10,1,1995-10
6.333333333333333,10086892.555555556,9,Drama,1995,10,1,1995-10
6.5,0.0,1,TV Movie,1995,10,1,1995-10
7.0,1061280.5,2,Romance,1995,10,1,1995-10
6.2,0.0,1,Thriller,1995,10,1,1995-10
7.5,0.0,1,Documentary,1995,10,1,1995-10
6.8,7959291.0,1,Crime,1995,10,1,1995-10
8.0,0.0,1,Unknown,1995,10,1,1995-10
6.4,0.0,1,Mystery,1995,10,1,1995-10
8.5,0.0,1,Music,1995,10,1,1995-10
6.7,37574301.71428572,7,Comedy,1995,10,1,1995-10
6.95,20547798.166666668,6,Drama,1995,11,1,1995-11
5.325,12313326.0,4,Action,1995,11,1,1995-11
6.6,352194034.0,1,Adventure,1995,11,1,1995-11
7.8,0.0,1,Unknown,1995,11,1,1995-11
6.1,110280439.5,2,Crime,1995,11,1,1995-11
6.7,0.0,1,Animation,1995,11,1,1995-11
6.4,0.0,1,History,1995,11,1,1995-11
6.3,41799555.0,3,Comedy,1995,11,1,1995-11
6.5,0.0,1,Romance,1995,12,1,1995-12
6.5,4300000.0,1,Crime,1995,12,1,1995-12
6.116666666666667,43634051.833333336,6,Action,1995,12,1,1995-12
6.9,0.0,1,Unknown,1995,12,1,1995-12
6.6,0.0,1,Animation,1995,12,1,1995-12
6.855555555555556,19507769.555555556,9,Drama,1995,12,1,1995-12
6.9,106269971.0,1,Music,1995,12,1,1995-12
7.4,168840000.0,1,Science Fiction,1995,12,1,1995-12
7.2,0.0,1,Fantasy,1995,12,1,1995-12
7.1,13681765.0,1,History,1995,12,1,1995-12
6.9,262797249.0,1,Adventure,1995,12,1,1995-12
7.3,5674162.0,2,Family,1995,12,1,1995-12
7.042857142857143,11636022.285714285,7,Comedy,1995,12,1,1995-12
6.3,0.0,1,Foreign,1996,1,1,1996-01
6.449999999999999,0.0,2,Romance,1996,1,1,1996-01
7.1,12918308.0,2,Horror,1996,1,1,1996-01
5.333333333333333,803075.0,3,Action,1996,1,1,1996-01
6.5,0.0,1,Thriller,1996,1,1,1996-01
6.641666666666667,1621834.75,12,Drama,1996,1,1,1996-01
5.614285714285714,291790.0,7,Comedy,1996,1,1,1996-01
7.0,0.0,1,History,1996,1,1,1996-01
5.1,0.0,1,Adventure,1996,1,1,1996-01
6.933333333333334,409108.0,3,Crime,1996,1,1,1996-01
7.85,0.0,4,Unknown,1996,1,1,1996-01
7.300000000000001,0.0,2,Music,1996,1,1,1996-01
6.5125,3687255.125,8,Drama,1996,2,1,1996-02
6.459999999999999,43357676.6,5,Action,1996,2,1,1996-02
6.628571428571428,6060278.142857143,7,Comedy,1996,2,1,1996-02
6.4,0.0,1,Documentary,1996,2,1,1996-02
6.3,0.0,1,War,1996,3,1,1996-03
6.9,0.0,2,Action,1996,3,1,1996-03
6.6,0.0,1,Adventure,1996,3,1,1996-03
6.9799999999999995,39992598.2,5,Comedy,1996,3,1,1996-03
6.8,0.0,4,Drama,1996,3,1,1996-03
5.1,0.0,1,Crime,1996,3,1,1996-03
6.7,0.0,1,War,1996,4,1,1996-04
7.550000000000001,81614079.0,2,Crime,1996,4,1,1996-04
6.1,24.0,1,Romance,1996,4,1,1996-04
7.2,2647055.0,1,Horror,1996,4,1,1996-04
6.2,28921264.0,1,Adventure,1996,4,1,1996-04
6.959999999999999,0.0,5,Drama,1996,4,1,1996-04
6.55,0.0,2,Comedy,1996,4,1,1996-04
6.875,3650362.1666666665,12,Drama,1996,5,1,1996-05
7.7,0.0,1,Documentary,1996,5,1,1996-05
5.133333333333334,834609.6666666666,3,Comedy,1996,5,1,1996-05
7.15,0.0,2,Unknown,1996,5,1,1996-05
6.5,127129974.0,4,Action,1996,5,1,1996-05
6.4,115267375.0,1,Fantasy,1996,5,1,1996-05
7.5,5770254.0,1,Music,1996,5,1,1996-05
6.4,228848179.5,2,Adventure,1996,5,1,1996-05
6.3,0.0,1,Western,1996,5,1,1996-05
5.4,128769345.0,1,Fantasy,1996,6,1,1996-06
7.333333333333333,500000.0,3,Comedy,1996,6,1,1996-06
6.875,14176101.75,8,Drama,1996,6,1,1996-06
6.5,0.0,1,Crime,1996,6,1,1996-06
6.5,0.0,1,Adventure,1996,6,1,1996-06
6.2,0.0,1,Foreign,1996,6,1,1996-06
7.5,0.0,1,Documentary,1996,6,1,1996-06
6.966666666666666,384010629.6666667,3,Action,1996,6,1,1996-06
6.3,84299066.66666667,3,Drama,1996,7,1,1996-07
6.766666666666667,8341144.666666667,3,Comedy,1996,7,1,1996-07
6.5,0.0,1,Mystery,1996,7,1,1996-07
7.0,152266007.0,1,Crime,1996,7,1,1996-07
6.8,127251.0,1,Romance,1996,7,1,1996-07
6.7,29359216.0,1,Horror,1996,7,1,1996-07
6.55,129131.5,2,Action,1996,8,1,1996-08
7.0,0.0,1,Unknown,1996,8,1,1996-08
6.757142857142857,9759056.142857144,7,Drama,1996,8,1,1996-08
6.8,0.0,1,Documentary,1996,8,1,1996-08
6.15,0.0,2,Romance,1996,8,1,1996-08
6.1,0.0,1,Thriller,1996,8,1,1996-08
6.3,0.0,1,Horror,1996,8,1,1996-08
0.0,0.0,1,Crime,1996,8,1,1996-08
6.866666666666667,17460293.833333332,6,Comedy,1996,8,1,1996-08
6.85,0.0,4,Romance,1996,9,1,1996-09
6.8,55454.166666666664,12,Drama,1996,9,1,1996-09
6.6000000000000005,19408270.0,6,Comedy,1996,9,1,1996-09
6.9,7011317.0,1,Crime,1996,9,1,1996-09
6.9,0.0,1,Unknown,1996,9,1,1996-09
6.8,0.0,1,War,1996,9,1,1996-09
6.066666666666666,23292985.0,3,Action,1996,9,1,1996-09
6.75,0.0,2,Unknown,1996,10,1,1996-10
6.9,0.0,1,Action,1996,10,1,1996-10
6.4,75000000.0,1,Adventure,1996,10,1,1996-10
6.472727272727273,17629371.363636363,11,Drama,1996,10,1,1996-10
6.625,9772834.5,4,Comedy,1996,10,1,1996-10
7.1,1333059.0,2,Documentary,1996,10,1,1996-10
4.9,1.0,1,Fantasy,1996,10,1,1996-10
7.7,0.0,2,Music,1996,10,1,1996-10
6.85,127536023.0,2,Crime,1996,10,1,1996-10
6.4,309492681.0,1,Action,1996,11,1,1996-11
6.8,0.0,1,Documentary,1996,11,1,1996-11
6.790909090909091,24869755.545454547,11,Drama,1996,11,1,1996-11
